gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Afferent/Efferent Endothelial	B Cells	CCD_IC	CCD_PC	CNT	DCT	Dendritic Cells	Endothelial	Fibroblast	Glomerular Endothelial	IMCD_IC	IMCD_PC	LOH_ATL	LOH_CTAL	LOH_DTL1	LOH_DTL2	LOH_DTL3	LOH_MTAL	Macrophages	Mesangial Cells	Monocytes	OMCD_IC	OMCD_PC	PTS1	PTS2	PTS3	Parietal Endothelial	Pericytes	Podocyte	Satellite Glia	Schwann Cells	Sensory Neurons	Spinal Endothelial	Sympathetic Neurons	T Cells	VSMC
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A1	CPI-CS085B8BFD8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A1	CPI-CS05A668606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS098539E78	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS078C6CB4F	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS02EA1C9D1	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS0EAD92BCF	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS0345842F1	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS04395827F	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS0B9360E04	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS0E8897714	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
DBH	P09172	True	DOPO_HUMAN	Noradrenaline_byDBH_and_SLC18A2	CPI-CS067A8F850	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.001	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CS0B678BD26	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CC05C4A0800	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CC0699C862A	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CC00F72C88E	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CC0D9FA0EF1	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CC06974BF7D	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CC0781A8930	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CC090601624	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD3B1	P14060	True	3BHS1_HUMAN	Progesterone_byHSD3B1	CPI-CC09444672C	0.007	0.0	0.0	0.001	0.0	0.0	0.001	0.026	0.002	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTGIS	Q16647	True	PTGIS_HUMAN	Prostacyclin_byPTGIS	CPI-CS09A35DD21	0.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.415	0.0	0.0	0.0	0.0	0.0	0.0	0.331	0.0	0.393	0.0	0.001	0.001	0.141	0.002	0.0	0.226
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0F3C15BCC	0.0	0.001	0.03	0.019	0.013	0.003	0.025	0.031	0.002	0.0	0.065	0.03	0.001	0.001	0.003	0.01	0.002	0.001	0.012	0.0	0.02	0.058	0.029	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.0
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS09C48BE1A	0.0	0.001	0.03	0.019	0.013	0.003	0.025	0.031	0.002	0.0	0.065	0.03	0.001	0.001	0.003	0.01	0.002	0.001	0.012	0.0	0.02	0.058	0.029	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.0
AKR1C3	P42330	True	AK1C3_HUMAN	ProstaglandinD2_byAKR1C3	CPI-CS0D78DAC70	0.0	0.001	0.03	0.019	0.013	0.003	0.025	0.031	0.002	0.0	0.065	0.03	0.001	0.001	0.003	0.01	0.002	0.001	0.012	0.0	0.02	0.058	0.029	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.003	0.002	0.0
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS09DCEBC2B	1.474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.274	0.0	0.0	0.0	0.0	0.0	0.0	0.809	0.0	0.659	0.07	0.0	0.001	0.0	0.008	0.0	0.355
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS0F0453B03	1.474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.274	0.0	0.0	0.0	0.0	0.0	0.0	0.809	0.0	0.659	0.07	0.0	0.001	0.0	0.008	0.0	0.355
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS080C76630	1.474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.274	0.0	0.0	0.0	0.0	0.0	0.0	0.809	0.0	0.659	0.07	0.0	0.001	0.0	0.008	0.0	0.355
PTGES	O14684	True	PTGES_HUMAN	ProstaglandinE2_byPTGES	CPI-CS023F349AF	1.474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.274	0.0	0.0	0.0	0.0	0.0	0.0	0.809	0.0	0.659	0.07	0.0	0.001	0.0	0.008	0.0	0.355
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0DEB18CB6	0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.281	0.057	0.043	0.08	0.019	0.054	0.0	0.086
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0086A177F	0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.281	0.057	0.043	0.08	0.019	0.054	0.0	0.086
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS0F721837F	0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.281	0.057	0.043	0.08	0.019	0.054	0.0	0.086
PTGES2	Q9H7Z7	True	PGES2_HUMAN	ProstaglandinE2_byPTGES2	CPI-CS08E678B9D	0.178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.281	0.057	0.043	0.08	0.019	0.054	0.0	0.086
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS059CF7CAA	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.372	0.283	0.276	0.482	0.253	0.003	0.0	0.126
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS000F037BD	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.372	0.283	0.276	0.482	0.253	0.003	0.0	0.126
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS0C9671CB6	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.372	0.283	0.276	0.482	0.253	0.003	0.0	0.126
PTGES3	Q15185	True	TEBP_HUMAN	ProstaglandinE2_byPTGES3	CPI-CS036B95798	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.105	0.0	0.372	0.283	0.276	0.482	0.253	0.003	0.0	0.126
AKR1B1	P15121	True	ALDR_HUMAN	ProstaglandinF2a_byAKR1B1	CPI-CS058DED3AA	0.009	0.017	0.041	0.047	0.03	0.026	0.042	0.046	0.066	0.023	0.037	0.084	0.096	0.02	0.047	0.043	0.091	0.015	0.065	0.032	0.071	0.045	0.062	0.017	0.017	0.015	0.039	0.02	0.032	0.064	0.046	0.06	0.091	0.002	0.029	0.025
CBR1	P16152	True	CBR1_HUMAN	ProstaglandinF2a_byCBR1	CPI-CS08EDCA6A3	0.005	0.008	0.019	0.033	0.043	0.037	0.008	0.006	0.008	0.012	0.006	0.01	0.004	0.044	0.002	0.013	0.004	0.031	0.007	0.017	0.015	0.027	0.018	0.008	0.008	0.01	0.033	0.013	0.012	0.184	0.096	0.254	0.146	0.003	0.012	0.006
PRXL2B	Q8TBF2	True	PXL2B_HUMAN	ProstaglandinF2a_byPRXL2B	CPI-CS09B28AAF8	0.0	0.025	0.017	0.008	0.01	0.008	0.011	0.016	0.023	0.0	0.032	0.016	0.025	0.006	0.015	0.029	0.02	0.007	0.016	0.0	0.019	0.013	0.015	0.01	0.007	0.007	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.01
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS07B83D2DD	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0E8D11164	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0654BA8D3	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0B7FF1D20	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS08B8EB95C	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0DF5F733F	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS029E9BA69	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS07DA64534	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0EA8C2964	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS07508694A	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS008E4E6F9	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0B2FF628F	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS062F16E86	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0AB91708D	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS075E4969A	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0E5E6A50E	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0682222D2	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	SerotoninDopamin_byDDC	CPI-CS0A0936BD6	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	b-PEA_byDDC	CPI-CS0FC56FE03	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.001	0.001	0.049	0.134	0.0	0.074
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC6A3	CPI-CS09E4953BB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC6A3	CPI-CS0CBA297C7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC6A3	CPI-CS0130E63E9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC6A3	CPI-CS01A3157EB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC6A3	CPI-CS063480C92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC18A1	CPI-CS05C6641C3	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.01	0.0	0.0	0.001	0.0	0.002	0.0	0.037
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC18A1	CPI-CS07EDF2E81	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.01	0.0	0.0	0.001	0.0	0.002	0.0	0.037
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC18A1	CPI-CS0DEA717AA	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.01	0.0	0.0	0.001	0.0	0.002	0.0	0.037
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC18A1	CPI-CS0398DD932	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.01	0.0	0.0	0.001	0.0	0.002	0.0	0.037
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC18A1	CPI-CS01EE6EF03	0.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.01	0.0	0.0	0.001	0.0	0.002	0.0	0.037
DDC	P20711	True	DDC_HUMAN	Dopamine_byDDC_and_SLC18A2	CPI-CS04B5BF177	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.099	0.001	0.0	0.001	0.003	0.134	0.0	0.066
